ficheiro,categorias,post,data,largura,altura,legenda
20260113_DTdydT3jddW_01.jpg,Velas,https://www.instagram.com/p/DTdydT3jddW/,2026-01-13,1440,1920,"🌟 encomenda natalícia [1/3] 🌟
a simpática P. conheceu-nos em Gândara dos Olivais, em setembro do ano passado, onde estivemos com os nossos produtos e criações.

cerca de um mês antes do natal, contactou-nos para começar a organizar as prendinhas e lembranças. 
foi assim que surgiu esta primeira ideia: uma vela personalizada em concha natural. optámos por usar o óleo essencial de ylang-ylang, por ser floral e, em simultâneo, levemente cítrico. criámos uma decoração natural em tons de natal, adicionámos algum brilho, e personalizámos ainda mais através de uma pequena mensagem escrita 🌟

o que achas desta vela? nós gostámos muito de a criar, e tanto a P. que a encomendou como a pessoa que a recebeu, ficaram encantadas 💛"
20260113_DTdydT3jddW_02.jpg,Velas,https://www.instagram.com/p/DTdydT3jddW/,2026-01-13,1440,1920,"🌟 encomenda natalícia [1/3] 🌟
a simpática P. conheceu-nos em Gândara dos Olivais, em setembro do ano passado, onde estivemos com os nossos produtos e criações.

cerca de um mês antes do natal, contactou-nos para começar a organizar as prendinhas e lembranças. 
foi assim que surgiu esta primeira ideia: uma vela personalizada em concha natural. optámos por usar o óleo essencial de ylang-ylang, por ser floral e, em simultâneo, levemente cítrico. criámos uma decoração natural em tons de natal, adicionámos algum brilho, e personalizámos ainda mais através de uma pequena mensagem escrita 🌟

o que achas desta vela? nós gostámos muito de a criar, e tanto a P. que a encomendou como a pessoa que a recebeu, ficaram encantadas 💛"
20260113_DTdydT3jddW_03.jpg,Velas,https://www.instagram.com/p/DTdydT3jddW/,2026-01-13,1440,1920,"🌟 encomenda natalícia [1/3] 🌟
a simpática P. conheceu-nos em Gândara dos Olivais, em setembro do ano passado, onde estivemos com os nossos produtos e criações.

cerca de um mês antes do natal, contactou-nos para começar a organizar as prendinhas e lembranças. 
foi assim que surgiu esta primeira ideia: uma vela personalizada em concha natural. optámos por usar o óleo essencial de ylang-ylang, por ser floral e, em simultâneo, levemente cítrico. criámos uma decoração natural em tons de natal, adicionámos algum brilho, e personalizámos ainda mais através de uma pequena mensagem escrita 🌟

o que achas desta vela? nós gostámos muito de a criar, e tanto a P. que a encomendou como a pessoa que a recebeu, ficaram encantadas 💛"
20260113_DTdydT3jddW_04.jpg,Velas,https://www.instagram.com/p/DTdydT3jddW/,2026-01-13,1440,1920,"🌟 encomenda natalícia [1/3] 🌟
a simpática P. conheceu-nos em Gândara dos Olivais, em setembro do ano passado, onde estivemos com os nossos produtos e criações.

cerca de um mês antes do natal, contactou-nos para começar a organizar as prendinhas e lembranças. 
foi assim que surgiu esta primeira ideia: uma vela personalizada em concha natural. optámos por usar o óleo essencial de ylang-ylang, por ser floral e, em simultâneo, levemente cítrico. criámos uma decoração natural em tons de natal, adicionámos algum brilho, e personalizámos ainda mais através de uma pequena mensagem escrita 🌟

o que achas desta vela? nós gostámos muito de a criar, e tanto a P. que a encomendou como a pessoa que a recebeu, ficaram encantadas 💛"
20251213_DSNFw4HAv7b_01.jpg,Velas,https://www.instagram.com/p/DSNFw4HAv7b/,2025-12-13,1440,1920,"🧡 mais uma vela em taça de chá 🧡
a P. adorou a nossa outra taça de chá em forma de laranja (vê um dos nossos últimos posts) e quis uma igual...bem, igual igual igual dificilmente fazemos, tanto por ser um trabalho artesanal como por adorarmos fazer (mesmo que pequenas) mudanças para tornarmos cada vela única e especial!

e assim nasceu esta velinha, juntando os óleos essenciais de limão e de laranja (critério deixado ao nosso gosto), desta vez com dois pavios de algodão, e um toque final brilhante, para lembrar a época natalícia ✨️

a P. amou o resultado final! 🧡 e tu, o que achas?

📩 envia-nos uma mensagem privada para encomendar!"
20251213_DSNFw4HAv7b_02.jpg,Velas,https://www.instagram.com/p/DSNFw4HAv7b/,2025-12-13,1440,1920,"🧡 mais uma vela em taça de chá 🧡
a P. adorou a nossa outra taça de chá em forma de laranja (vê um dos nossos últimos posts) e quis uma igual...bem, igual igual igual dificilmente fazemos, tanto por ser um trabalho artesanal como por adorarmos fazer (mesmo que pequenas) mudanças para tornarmos cada vela única e especial!

e assim nasceu esta velinha, juntando os óleos essenciais de limão e de laranja (critério deixado ao nosso gosto), desta vez com dois pavios de algodão, e um toque final brilhante, para lembrar a época natalícia ✨️

a P. amou o resultado final! 🧡 e tu, o que achas?

📩 envia-nos uma mensagem privada para encomendar!"
20251213_DSNFw4HAv7b_03.jpg,Velas,https://www.instagram.com/p/DSNFw4HAv7b/,2025-12-13,1440,1920,"🧡 mais uma vela em taça de chá 🧡
a P. adorou a nossa outra taça de chá em forma de laranja (vê um dos nossos últimos posts) e quis uma igual...bem, igual igual igual dificilmente fazemos, tanto por ser um trabalho artesanal como por adorarmos fazer (mesmo que pequenas) mudanças para tornarmos cada vela única e especial!

e assim nasceu esta velinha, juntando os óleos essenciais de limão e de laranja (critério deixado ao nosso gosto), desta vez com dois pavios de algodão, e um toque final brilhante, para lembrar a época natalícia ✨️

a P. amou o resultado final! 🧡 e tu, o que achas?

📩 envia-nos uma mensagem privada para encomendar!"
20251124_DRdF5g8jRb2_01.jpg,Velas,https://www.instagram.com/p/DRdF5g8jRb2/,2025-11-24,720,1280,"⚘️ uma caneca transformada numa vela única ⚘️

• se também tens uma caneca, uma taça, ou um frasco especial, fala connosco para criarmos a tua vela!

#naturalcandles #aromatherapy #handmade #candlemaking"
20251021_DQFGjWygkKu_01.jpg,Velas,https://www.instagram.com/p/DQFGjWygkKu/,2025-10-21,1440,1920,"💐 vela natural em caneca 💐
mais uma vez, voltámos a receber esta caneca especial para criarmos uma nova vela no seu interior (a primeira vez que a recebemos foi na altura do natal, pela irmã mais nova que queria surpreender a mana - vê o post que fizemos naquele momento). 

de acordo com os óleos essenciais escolhidos (lavanda, palmarosa e hortelã-pimenta), fizemos uma decoração com vários tons e várias plantas naturais. ficou um misto de aroma floral, adocicado e fresco ao mesmo tempo.

muito obrigada por mais esta encomenda e este voto de confiança! 💚"
20251021_DQFGjWygkKu_02.jpg,Velas,https://www.instagram.com/p/DQFGjWygkKu/,2025-10-21,1440,1920,"💐 vela natural em caneca 💐
mais uma vez, voltámos a receber esta caneca especial para criarmos uma nova vela no seu interior (a primeira vez que a recebemos foi na altura do natal, pela irmã mais nova que queria surpreender a mana - vê o post que fizemos naquele momento). 

de acordo com os óleos essenciais escolhidos (lavanda, palmarosa e hortelã-pimenta), fizemos uma decoração com vários tons e várias plantas naturais. ficou um misto de aroma floral, adocicado e fresco ao mesmo tempo.

muito obrigada por mais esta encomenda e este voto de confiança! 💚"
20251021_DQFGjWygkKu_03.jpg,Velas,https://www.instagram.com/p/DQFGjWygkKu/,2025-10-21,1440,1920,"💐 vela natural em caneca 💐
mais uma vez, voltámos a receber esta caneca especial para criarmos uma nova vela no seu interior (a primeira vez que a recebemos foi na altura do natal, pela irmã mais nova que queria surpreender a mana - vê o post que fizemos naquele momento). 

de acordo com os óleos essenciais escolhidos (lavanda, palmarosa e hortelã-pimenta), fizemos uma decoração com vários tons e várias plantas naturais. ficou um misto de aroma floral, adocicado e fresco ao mesmo tempo.

muito obrigada por mais esta encomenda e este voto de confiança! 💚"
20251021_DQFGjWygkKu_04.jpg,Velas,https://www.instagram.com/p/DQFGjWygkKu/,2025-10-21,1440,1920,"💐 vela natural em caneca 💐
mais uma vez, voltámos a receber esta caneca especial para criarmos uma nova vela no seu interior (a primeira vez que a recebemos foi na altura do natal, pela irmã mais nova que queria surpreender a mana - vê o post que fizemos naquele momento). 

de acordo com os óleos essenciais escolhidos (lavanda, palmarosa e hortelã-pimenta), fizemos uma decoração com vários tons e várias plantas naturais. ficou um misto de aroma floral, adocicado e fresco ao mesmo tempo.

muito obrigada por mais esta encomenda e este voto de confiança! 💚"
20251021_DQFGjWygkKu_05.jpg,Velas,https://www.instagram.com/p/DQFGjWygkKu/,2025-10-21,1440,1920,"💐 vela natural em caneca 💐
mais uma vez, voltámos a receber esta caneca especial para criarmos uma nova vela no seu interior (a primeira vez que a recebemos foi na altura do natal, pela irmã mais nova que queria surpreender a mana - vê o post que fizemos naquele momento). 

de acordo com os óleos essenciais escolhidos (lavanda, palmarosa e hortelã-pimenta), fizemos uma decoração com vários tons e várias plantas naturais. ficou um misto de aroma floral, adocicado e fresco ao mesmo tempo.

muito obrigada por mais esta encomenda e este voto de confiança! 💚"
20251013_DPw2JciCAJ0_01.jpg,Cuidado Capilar | Velas | Roll-on,https://www.instagram.com/p/DPw2JciCAJ0/,2025-10-13,1440,1920,"🍂 encomenda com destino: Qatar 🍂
além das 2 velas em copo de vidro colorido e da vela em taça de chá, que já divulgámos em publicações anteriores, também nos foram encomendados:
1 boião de máscara capilar (120ml)
3 roll-ons terapêuticos para relaxamento 

muito obrigada por mais esta encomenda e por levares os produtos e as criações lucrescente além fronteiras, querida R.! 🧡"
20251013_DPw2JciCAJ0_02.jpg,Cuidado Capilar | Velas | Roll-on,https://www.instagram.com/p/DPw2JciCAJ0/,2025-10-13,1440,1920,"🍂 encomenda com destino: Qatar 🍂
além das 2 velas em copo de vidro colorido e da vela em taça de chá, que já divulgámos em publicações anteriores, também nos foram encomendados:
1 boião de máscara capilar (120ml)
3 roll-ons terapêuticos para relaxamento 

muito obrigada por mais esta encomenda e por levares os produtos e as criações lucrescente além fronteiras, querida R.! 🧡"
20251009_DPmNDNqAiMY_01.jpg,Velas,https://www.instagram.com/p/DPmNDNqAiMY/,2025-10-09,1440,1920,"💐 vela natural em copo de vidro {2/2} 💐
para juntar à encomenda da vela em copo de vidro rosa (vê o post anterior), foi-nos pedido que usássemos este para criar: uma vela natural, um aroma e uma decoração.
optámos pelo aroma aconchegante e quente do óleo essencial da canela (elemento madeira) e por vários elementos florais que ficassem harmoniosos com a cor vibrante do vidro e que ajudassem também a recriar uma pequena ""mancha"" natural/floral.

gostámos muito do resultado final...e tu, o que achas? 💚"
20251009_DPmNDNqAiMY_02.jpg,Velas,https://www.instagram.com/p/DPmNDNqAiMY/,2025-10-09,1440,1920,"💐 vela natural em copo de vidro {2/2} 💐
para juntar à encomenda da vela em copo de vidro rosa (vê o post anterior), foi-nos pedido que usássemos este para criar: uma vela natural, um aroma e uma decoração.
optámos pelo aroma aconchegante e quente do óleo essencial da canela (elemento madeira) e por vários elementos florais que ficassem harmoniosos com a cor vibrante do vidro e que ajudassem também a recriar uma pequena ""mancha"" natural/floral.

gostámos muito do resultado final...e tu, o que achas? 💚"
20250624_DLSGMbLCE6G_01.jpg,Velas | Roll-on | Sais de Banho | Outros,https://www.instagram.com/p/DLSGMbLCE6G/,2025-06-24,1440,1920,"🪷 kit relaxamento para aniversário 🪷
a semana passada foi-nos pedido este conjunto de relaxamento com produtos lucrescente para oferecer como prenda de aniversário.

personalizámos o kit com uma vela ambiente com óleo essencial de ylang-ylang, a pedido da cliente, e criámos um ""guia"" com instruções para que a aniversariante possa desfrutar da melhor maneira dos seus produtos relaxantes: sais de banho, vela de massagem, vela ambiente e roll-on ""relax"".

juntámos ainda 3 ambientadores de oferta, assim como a caixinha artesanal para compor o conjuntinho bonito.
muito gratas por, mais uma vez, escolherem a lucrescente para as vossas ocasiões especiais 💗

e tu, o que achas desta ideia para mimar uma pessoa especial? 🪷 consulta as nossas sugestões de kits ou cria o teu! 

📩 envia-nos uma mensagem para encomendar!"
20250624_DLSGMbLCE6G_02.jpg,Velas | Roll-on | Sais de Banho | Outros,https://www.instagram.com/p/DLSGMbLCE6G/,2025-06-24,1440,1920,"🪷 kit relaxamento para aniversário 🪷
a semana passada foi-nos pedido este conjunto de relaxamento com produtos lucrescente para oferecer como prenda de aniversário.

personalizámos o kit com uma vela ambiente com óleo essencial de ylang-ylang, a pedido da cliente, e criámos um ""guia"" com instruções para que a aniversariante possa desfrutar da melhor maneira dos seus produtos relaxantes: sais de banho, vela de massagem, vela ambiente e roll-on ""relax"".

juntámos ainda 3 ambientadores de oferta, assim como a caixinha artesanal para compor o conjuntinho bonito.
muito gratas por, mais uma vez, escolherem a lucrescente para as vossas ocasiões especiais 💗

e tu, o que achas desta ideia para mimar uma pessoa especial? 🪷 consulta as nossas sugestões de kits ou cria o teu! 

📩 envia-nos uma mensagem para encomendar!"
20250624_DLSGMbLCE6G_03.jpg,Velas | Roll-on | Sais de Banho | Outros,https://www.instagram.com/p/DLSGMbLCE6G/,2025-06-24,1440,1920,"🪷 kit relaxamento para aniversário 🪷
a semana passada foi-nos pedido este conjunto de relaxamento com produtos lucrescente para oferecer como prenda de aniversário.

personalizámos o kit com uma vela ambiente com óleo essencial de ylang-ylang, a pedido da cliente, e criámos um ""guia"" com instruções para que a aniversariante possa desfrutar da melhor maneira dos seus produtos relaxantes: sais de banho, vela de massagem, vela ambiente e roll-on ""relax"".

juntámos ainda 3 ambientadores de oferta, assim como a caixinha artesanal para compor o conjuntinho bonito.
muito gratas por, mais uma vez, escolherem a lucrescente para as vossas ocasiões especiais 💗

e tu, o que achas desta ideia para mimar uma pessoa especial? 🪷 consulta as nossas sugestões de kits ou cria o teu! 

📩 envia-nos uma mensagem para encomendar!"
20250624_DLSGMbLCE6G_04.jpg,Velas | Roll-on | Sais de Banho | Outros,https://www.instagram.com/p/DLSGMbLCE6G/,2025-06-24,1440,1920,"🪷 kit relaxamento para aniversário 🪷
a semana passada foi-nos pedido este conjunto de relaxamento com produtos lucrescente para oferecer como prenda de aniversário.

personalizámos o kit com uma vela ambiente com óleo essencial de ylang-ylang, a pedido da cliente, e criámos um ""guia"" com instruções para que a aniversariante possa desfrutar da melhor maneira dos seus produtos relaxantes: sais de banho, vela de massagem, vela ambiente e roll-on ""relax"".

juntámos ainda 3 ambientadores de oferta, assim como a caixinha artesanal para compor o conjuntinho bonito.
muito gratas por, mais uma vez, escolherem a lucrescente para as vossas ocasiões especiais 💗

e tu, o que achas desta ideia para mimar uma pessoa especial? 🪷 consulta as nossas sugestões de kits ou cria o teu! 

📩 envia-nos uma mensagem para encomendar!"
20250624_DLSGMbLCE6G_05.jpg,Velas | Roll-on | Sais de Banho | Outros,https://www.instagram.com/p/DLSGMbLCE6G/,2025-06-24,1440,1920,"🪷 kit relaxamento para aniversário 🪷
a semana passada foi-nos pedido este conjunto de relaxamento com produtos lucrescente para oferecer como prenda de aniversário.

personalizámos o kit com uma vela ambiente com óleo essencial de ylang-ylang, a pedido da cliente, e criámos um ""guia"" com instruções para que a aniversariante possa desfrutar da melhor maneira dos seus produtos relaxantes: sais de banho, vela de massagem, vela ambiente e roll-on ""relax"".

juntámos ainda 3 ambientadores de oferta, assim como a caixinha artesanal para compor o conjuntinho bonito.
muito gratas por, mais uma vez, escolherem a lucrescente para as vossas ocasiões especiais 💗

e tu, o que achas desta ideia para mimar uma pessoa especial? 🪷 consulta as nossas sugestões de kits ou cria o teu! 

📩 envia-nos uma mensagem para encomendar!"
20250709_DL5WmHQieHM_01.jpg,Sabonetes | Velas | Outros,https://www.instagram.com/p/DL5WmHQieHM/,2025-07-09,1440,1920,"🏵 lembrança de final de ano letivo {2/2} 🏵
além das velas e dos frasquinhos com ambientadores (ver post anterior), os representantes dos pais e E. Educação do Centro Escolar de Lorvão (Coimbra) também quiseram presentear os restantes professores e educadores com outros conjuntos personalizados:

• 5 saquinhos de algodão com um conjunto -  1 sabonete de rosto + 1 ambientador de ylang-ylang;
• 3 saquinhos de linho com 1 sabonete de rosto

cada etiqueta foi criada por nós, de acordo com as cores principais da encomenda, e personalizada com o nome respetivo 🧡 assim ficou completa esta encomenda especial que nos deu tanto gosto preparar. muito obrigada pela confiança 🏵

📩 envia-nos uma mensagem para encomendar!"
20250709_DL5WmHQieHM_02.jpg,Sabonetes | Velas | Outros,https://www.instagram.com/p/DL5WmHQieHM/,2025-07-09,1440,1920,"🏵 lembrança de final de ano letivo {2/2} 🏵
além das velas e dos frasquinhos com ambientadores (ver post anterior), os representantes dos pais e E. Educação do Centro Escolar de Lorvão (Coimbra) também quiseram presentear os restantes professores e educadores com outros conjuntos personalizados:

• 5 saquinhos de algodão com um conjunto -  1 sabonete de rosto + 1 ambientador de ylang-ylang;
• 3 saquinhos de linho com 1 sabonete de rosto

cada etiqueta foi criada por nós, de acordo com as cores principais da encomenda, e personalizada com o nome respetivo 🧡 assim ficou completa esta encomenda especial que nos deu tanto gosto preparar. muito obrigada pela confiança 🏵

📩 envia-nos uma mensagem para encomendar!"
20250709_DL5WmHQieHM_03.jpg,Sabonetes | Velas | Outros,https://www.instagram.com/p/DL5WmHQieHM/,2025-07-09,1440,1920,"🏵 lembrança de final de ano letivo {2/2} 🏵
além das velas e dos frasquinhos com ambientadores (ver post anterior), os representantes dos pais e E. Educação do Centro Escolar de Lorvão (Coimbra) também quiseram presentear os restantes professores e educadores com outros conjuntos personalizados:

• 5 saquinhos de algodão com um conjunto -  1 sabonete de rosto + 1 ambientador de ylang-ylang;
• 3 saquinhos de linho com 1 sabonete de rosto

cada etiqueta foi criada por nós, de acordo com as cores principais da encomenda, e personalizada com o nome respetivo 🧡 assim ficou completa esta encomenda especial que nos deu tanto gosto preparar. muito obrigada pela confiança 🏵

📩 envia-nos uma mensagem para encomendar!"
20250709_DL5WmHQieHM_04.jpg,Sabonetes | Velas | Outros,https://www.instagram.com/p/DL5WmHQieHM/,2025-07-09,1440,1920,"🏵 lembrança de final de ano letivo {2/2} 🏵
além das velas e dos frasquinhos com ambientadores (ver post anterior), os representantes dos pais e E. Educação do Centro Escolar de Lorvão (Coimbra) também quiseram presentear os restantes professores e educadores com outros conjuntos personalizados:

• 5 saquinhos de algodão com um conjunto -  1 sabonete de rosto + 1 ambientador de ylang-ylang;
• 3 saquinhos de linho com 1 sabonete de rosto

cada etiqueta foi criada por nós, de acordo com as cores principais da encomenda, e personalizada com o nome respetivo 🧡 assim ficou completa esta encomenda especial que nos deu tanto gosto preparar. muito obrigada pela confiança 🏵

📩 envia-nos uma mensagem para encomendar!"
20250709_DL5WmHQieHM_05.jpg,Sabonetes | Velas | Outros,https://www.instagram.com/p/DL5WmHQieHM/,2025-07-09,1440,1920,"🏵 lembrança de final de ano letivo {2/2} 🏵
além das velas e dos frasquinhos com ambientadores (ver post anterior), os representantes dos pais e E. Educação do Centro Escolar de Lorvão (Coimbra) também quiseram presentear os restantes professores e educadores com outros conjuntos personalizados:

• 5 saquinhos de algodão com um conjunto -  1 sabonete de rosto + 1 ambientador de ylang-ylang;
• 3 saquinhos de linho com 1 sabonete de rosto

cada etiqueta foi criada por nós, de acordo com as cores principais da encomenda, e personalizada com o nome respetivo 🧡 assim ficou completa esta encomenda especial que nos deu tanto gosto preparar. muito obrigada pela confiança 🏵

📩 envia-nos uma mensagem para encomendar!"
20250709_DL5WmHQieHM_06.jpg,Sabonetes | Velas | Outros,https://www.instagram.com/p/DL5WmHQieHM/,2025-07-09,1440,1920,"🏵 lembrança de final de ano letivo {2/2} 🏵
além das velas e dos frasquinhos com ambientadores (ver post anterior), os representantes dos pais e E. Educação do Centro Escolar de Lorvão (Coimbra) também quiseram presentear os restantes professores e educadores com outros conjuntos personalizados:

• 5 saquinhos de algodão com um conjunto -  1 sabonete de rosto + 1 ambientador de ylang-ylang;
• 3 saquinhos de linho com 1 sabonete de rosto

cada etiqueta foi criada por nós, de acordo com as cores principais da encomenda, e personalizada com o nome respetivo 🧡 assim ficou completa esta encomenda especial que nos deu tanto gosto preparar. muito obrigada pela confiança 🏵

📩 envia-nos uma mensagem para encomendar!"
20250709_DL5WmHQieHM_07.jpg,Sabonetes | Velas | Outros,https://www.instagram.com/p/DL5WmHQieHM/,2025-07-09,1440,1920,"🏵 lembrança de final de ano letivo {2/2} 🏵
além das velas e dos frasquinhos com ambientadores (ver post anterior), os representantes dos pais e E. Educação do Centro Escolar de Lorvão (Coimbra) também quiseram presentear os restantes professores e educadores com outros conjuntos personalizados:

• 5 saquinhos de algodão com um conjunto -  1 sabonete de rosto + 1 ambientador de ylang-ylang;
• 3 saquinhos de linho com 1 sabonete de rosto

cada etiqueta foi criada por nós, de acordo com as cores principais da encomenda, e personalizada com o nome respetivo 🧡 assim ficou completa esta encomenda especial que nos deu tanto gosto preparar. muito obrigada pela confiança 🏵

📩 envia-nos uma mensagem para encomendar!"
20251010_DPo621ljS5i_01.jpg,Velas,https://www.instagram.com/p/DPo621ljS5i/,2025-10-10,1440,1920,"🍊 vela natural em taça 🍊
para juntar às 2 velas em copo de vidro colorido (vê as duas publicações anteriores) a cliente também escolheu esta taça muito gira em forma de laranja para criarmos nela uma vela a nosso gosto.
assim, escolhemos o óleo essencial de laranja para transmitir energia e boa disposição, e uma decoração com vários elementos naturais a condizer com o aroma e a própria taça.

após disfrutar da sua linda vela, a cliente poderá disfrutar de um delicioso chá na sua nova taça (ou voltar a criar uma vela, porque não?) 🍊

adorámos o resultado final! e tu? 🧡

(ainda temos disponível mais uma taça igual, reserva-a antes que esgote!)"
20251010_DPo621ljS5i_02.jpg,Velas,https://www.instagram.com/p/DPo621ljS5i/,2025-10-10,1440,1920,"🍊 vela natural em taça 🍊
para juntar às 2 velas em copo de vidro colorido (vê as duas publicações anteriores) a cliente também escolheu esta taça muito gira em forma de laranja para criarmos nela uma vela a nosso gosto.
assim, escolhemos o óleo essencial de laranja para transmitir energia e boa disposição, e uma decoração com vários elementos naturais a condizer com o aroma e a própria taça.

após disfrutar da sua linda vela, a cliente poderá disfrutar de um delicioso chá na sua nova taça (ou voltar a criar uma vela, porque não?) 🍊

adorámos o resultado final! e tu? 🧡

(ainda temos disponível mais uma taça igual, reserva-a antes que esgote!)"
20250923_DO88o7wiJWU_01.jpg,_por_rever,https://www.instagram.com/p/DO88o7wiJWU/,2025-09-23,1440,1920,"🍂 mais uma festinha 🍂
este fim-de-semana (19 a 21 set.) estivemos presentes nas festas de Gândara dos Olivais (Leiria) com as nossas criações lucrescentes.

conseguimos levar quase todos os produtos capilares, de higiene e bem-estar, para nos darmos a conhecer às pessoas de Gândara e arredores. foi bom encontrar e partilhar conhecimentos com novas pessoas. 

gratas a quem confiou e a quem levou a experiência lucrescente para a sua casa 🧡 aguardamos os vossos feedbacks com impaciência 😉"
20250923_DO88o7wiJWU_02.jpg,_por_rever,https://www.instagram.com/p/DO88o7wiJWU/,2025-09-23,1440,1920,"🍂 mais uma festinha 🍂
este fim-de-semana (19 a 21 set.) estivemos presentes nas festas de Gândara dos Olivais (Leiria) com as nossas criações lucrescentes.

conseguimos levar quase todos os produtos capilares, de higiene e bem-estar, para nos darmos a conhecer às pessoas de Gândara e arredores. foi bom encontrar e partilhar conhecimentos com novas pessoas. 

gratas a quem confiou e a quem levou a experiência lucrescente para a sua casa 🧡 aguardamos os vossos feedbacks com impaciência 😉"
20250923_DO88o7wiJWU_03.jpg,_por_rever,https://www.instagram.com/p/DO88o7wiJWU/,2025-09-23,1440,1920,"🍂 mais uma festinha 🍂
este fim-de-semana (19 a 21 set.) estivemos presentes nas festas de Gândara dos Olivais (Leiria) com as nossas criações lucrescentes.

conseguimos levar quase todos os produtos capilares, de higiene e bem-estar, para nos darmos a conhecer às pessoas de Gândara e arredores. foi bom encontrar e partilhar conhecimentos com novas pessoas. 

gratas a quem confiou e a quem levou a experiência lucrescente para a sua casa 🧡 aguardamos os vossos feedbacks com impaciência 😉"
20250430_DJFLnzgCjk2_01.jpg,Desodorizantes | Sabonetes | Sais de Banho | Batons | Outros,https://www.instagram.com/p/DJFLnzgCjk2/,2025-04-30,1440,1800,"🪷 kit ""eu cuido do meu corpo"" 🪷
conjunto composto por:
• um desodorizante em creme 
• um bálsamo labial hidratante (à escolha)
• um inalador terapêutico 
• um sabonete de corpo
• um frasco pequeno de sais marinhos relaxantes, com flores secas e óleos essenciais (para banho ou escalda-pés)

oferta de uma caixa artesanal, reutilizável e sustentável, feita à mão (à escolha, consoante o stock disponível)

22€

📩 envia mensagem privada para encomendar!"
20250430_DJFLnzgCjk2_02.jpg,Desodorizantes | Sabonetes | Sais de Banho | Batons | Outros,https://www.instagram.com/p/DJFLnzgCjk2/,2025-04-30,1440,1800,"🪷 kit ""eu cuido do meu corpo"" 🪷
conjunto composto por:
• um desodorizante em creme 
• um bálsamo labial hidratante (à escolha)
• um inalador terapêutico 
• um sabonete de corpo
• um frasco pequeno de sais marinhos relaxantes, com flores secas e óleos essenciais (para banho ou escalda-pés)

oferta de uma caixa artesanal, reutilizável e sustentável, feita à mão (à escolha, consoante o stock disponível)

22€

📩 envia mensagem privada para encomendar!"
20250430_DJFLnzgCjk2_03.jpg,Desodorizantes | Sabonetes | Sais de Banho | Batons | Outros,https://www.instagram.com/p/DJFLnzgCjk2/,2025-04-30,1440,1800,"🪷 kit ""eu cuido do meu corpo"" 🪷
conjunto composto por:
• um desodorizante em creme 
• um bálsamo labial hidratante (à escolha)
• um inalador terapêutico 
• um sabonete de corpo
• um frasco pequeno de sais marinhos relaxantes, com flores secas e óleos essenciais (para banho ou escalda-pés)

oferta de uma caixa artesanal, reutilizável e sustentável, feita à mão (à escolha, consoante o stock disponível)

22€

📩 envia mensagem privada para encomendar!"
20250616_DK-AHlYCWaP_01.jpg,Velas,https://www.instagram.com/p/DK-AHlYCWaP/,2025-06-16,1440,1920,"🌷 lembranças de crisma 🌷
para celebrar esta ocasião especial, foi-nos feita uma encomenda de 12 velas que preparámos com muito carinho.
procurámos uns frascos que fosse do gosto da Inês, e personalizámos com uma etiqueta especialmente concebida para esta celebração. 
as velas foram preparadas com óleo essencial de bergamota, para um aroma jovem e fresco, simultaneamente floral e cítrico. a decoração também foi feita de acordo com a preferência da Inês: uma decoração floral, simples e com um toque brilhante.

gostámos imenso de preparar esta encomenda tão bonita e cheia de pormenores que a tornaram única! 🌷 muito obrigada ""Nenê"" mais uma vez, por teres pensado em nós e pela total confiança durante todo o processo 💖"
20250616_DK-AHlYCWaP_02.jpg,Velas,https://www.instagram.com/p/DK-AHlYCWaP/,2025-06-16,1440,1920,"🌷 lembranças de crisma 🌷
para celebrar esta ocasião especial, foi-nos feita uma encomenda de 12 velas que preparámos com muito carinho.
procurámos uns frascos que fosse do gosto da Inês, e personalizámos com uma etiqueta especialmente concebida para esta celebração. 
as velas foram preparadas com óleo essencial de bergamota, para um aroma jovem e fresco, simultaneamente floral e cítrico. a decoração também foi feita de acordo com a preferência da Inês: uma decoração floral, simples e com um toque brilhante.

gostámos imenso de preparar esta encomenda tão bonita e cheia de pormenores que a tornaram única! 🌷 muito obrigada ""Nenê"" mais uma vez, por teres pensado em nós e pela total confiança durante todo o processo 💖"
20250616_DK-AHlYCWaP_03.jpg,Velas,https://www.instagram.com/p/DK-AHlYCWaP/,2025-06-16,1440,1920,"🌷 lembranças de crisma 🌷
para celebrar esta ocasião especial, foi-nos feita uma encomenda de 12 velas que preparámos com muito carinho.
procurámos uns frascos que fosse do gosto da Inês, e personalizámos com uma etiqueta especialmente concebida para esta celebração. 
as velas foram preparadas com óleo essencial de bergamota, para um aroma jovem e fresco, simultaneamente floral e cítrico. a decoração também foi feita de acordo com a preferência da Inês: uma decoração floral, simples e com um toque brilhante.

gostámos imenso de preparar esta encomenda tão bonita e cheia de pormenores que a tornaram única! 🌷 muito obrigada ""Nenê"" mais uma vez, por teres pensado em nós e pela total confiança durante todo o processo 💖"
